timestamp,value,__name__,cpu,instance,job
18:57:12.451,3235810000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:12.451,3212728000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:12.451,3237614000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:12.451,3229428000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:13.824,3154778000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:13.824,3139734000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:13.824,3148764000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:13.824,3150718000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:13.824,3129386000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:13.824,3135037000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:13.824,3142413000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:13.824,3128714000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:13.824,3153167000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:13.824,3148539000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:13.824,3133634000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:13.824,3137414000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:15.072,3256131000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:15.072,3255035000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:15.072,3251330000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:15.072,3260470000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:15.072,3271574000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:15.072,3267449000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:15.072,3305767000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:15.072,3302212000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:15.072,3311677000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:15.072,3323514000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:15.072,3247231000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:15.072,3310999000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:16.451,3499079000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:16.451,3468637000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:16.451,3436598000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:16.451,3837011000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:16.451,3508448000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:16.451,3587023000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:16.451,3412735000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:16.451,3730411000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:16.451,3467538000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:16.451,3460015000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:16.451,3461263000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:16.451,3549109000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:17.549,4053885000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:17.549,4053533000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:17.549,4061335000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:17.549,4018415000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:17.549,4054936000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:17.549,4032046000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:17.549,4004423000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:17.549,4058395000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:17.549,4036215000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:17.549,4000092000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:17.549,4033794000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:17.549,4005490000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:18.633,3978301000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:18.633,3969444000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:18.633,3946263000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:18.633,3933051000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:18.633,3913969000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:18.633,3916192000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:18.633,4015958000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:18.633,4107015000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:18.633,3991529000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:18.633,3937662000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:18.633,3977501000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:18.633,4005845000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:19.718,4029023000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:19.718,4041291000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:19.718,3896068000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:19.718,3913955000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:19.718,4050097000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:19.718,3887278000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:19.718,4110084000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:19.718,4074328000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:19.718,4008568000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:19.718,3858192000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:19.718,3853198000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:19.718,3836475000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:20.887,3111016000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:20.887,3126874000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:20.887,3132168000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:20.887,3131790000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:20.887,3131409000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:20.887,3119155000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:20.887,3134247000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:20.887,3127294000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:20.887,3131436000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:20.887,3129119000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:20.887,3131808000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:20.887,3113775000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:22.085,3561928000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:22.085,3487810000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:22.085,3459812000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:22.085,3458557000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:22.085,3561797000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:22.085,3550742000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:22.085,3448256000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:22.085,3454231000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:22.085,3459810000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:22.085,3469778000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:22.085,3432251000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:22.085,3455433000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:23.196,3565945000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:23.196,3859228000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:23.196,3416579000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:23.196,3589336000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:23.196,3401041000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:23.196,4046089000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:23.196,3903910000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:23.196,3929344000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:23.196,3928488000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:23.196,3909169000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:23.196,3914804000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:23.196,3430776000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:24.297,3558736000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:24.297,3636158000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:24.297,3783580000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:24.297,3788060000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:24.297,3613089000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:24.297,3740882000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:24.297,3463678000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:24.297,3179972000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:24.297,3621513000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:24.297,3787798000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:24.297,3611963000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:24.297,3691611000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:25.598,3403527000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:25.598,3328873000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:25.598,3393674000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:25.598,3332218000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:25.598,3262068000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:25.598,3348663000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:25.598,3265541000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:25.598,3351151000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:25.598,3390303000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:25.598,3306794000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:25.598,3336036000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:25.598,3322241000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:26.669,3599248000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:26.669,3674109000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:26.669,3597639000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:26.669,3597784000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:26.669,3601394000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:26.669,3602264000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:26.669,3973185000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:26.669,3629857000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:26.669,3593287000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:26.669,3588605000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:26.669,3636859000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:26.669,3574983000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:27.806,3698813000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:27.806,3704603000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:27.806,4005706000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:27.806,3685995000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:27.806,3714651000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:27.806,3690712000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:27.806,3798998000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:27.806,4066715000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:27.806,3758011000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:27.806,3781916000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:27.806,3694302000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:27.806,3674415000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:28.891,4010981000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:28.891,4081278000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:28.891,4047517000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:28.891,4088429000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:28.891,4059649000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:28.891,4023710000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:28.891,4012379000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:28.891,4089646000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:28.891,4049366000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:28.891,4070082000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:28.891,4004395000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:28.891,4029913000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:29.964,4125935000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:29.964,4174538000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:29.964,4091572000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:29.964,4015389000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:29.964,4050104000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:29.964,3998301000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:29.964,4034175000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:29.964,3988656000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:29.964,4033121000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:29.964,4090742000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:29.964,4015642000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:29.964,4076695000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:31.126,4071660000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:31.126,4059278000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:31.126,4080133000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:31.126,4056776000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:31.126,4026422000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:31.126,4001448000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:31.126,4012883000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:31.126,4062634000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:31.126,4001679000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:31.126,4078653000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:31.126,4000589000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:31.126,3642386000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:32.211,4016192000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:32.211,4055841000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:32.211,4083584000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:32.211,4066862000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:32.211,4071956000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:32.211,4078734000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:32.211,4098563000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:32.211,4071537000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:32.211,4042810000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:32.211,4085867000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:32.211,4083307000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:32.211,3907398000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:33.288,4048790000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:33.288,4083244000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:33.288,3966824000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:33.288,4026272000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:33.288,4004608000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:33.288,4015416000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:33.288,4064431000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:33.288,4026389000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:33.288,4017226000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:33.288,4165262000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:33.288,4023382000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:33.288,4063397000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:34.380,3971370000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:34.380,4160493000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:34.380,4011218000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:34.380,4044230000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:34.380,4041898000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:34.380,4022754000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:34.380,4041457000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:34.380,4006102000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:34.380,3971398000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:34.380,3987515000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:34.380,3995004000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:34.380,4005236000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:36.107,3307206000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:36.107,3310231000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:36.107,3308370000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:36.107,3319890000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:36.107,3243973000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:36.107,3315595000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:36.107,3245794000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:36.107,3319110000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:36.107,3320502000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:36.107,3318673000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:36.107,3298114000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:36.107,3316548000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:37.406,3355099000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:37.406,3357737000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:37.406,3357322000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:37.406,3353448000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:37.406,3354875000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:37.406,3356404000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:37.406,3352727000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:37.406,3356108000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:37.406,3354961000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:37.406,3355260000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:37.406,3358892000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:37.406,3365253000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
18:57:38.755,3242829000.000000,node_cpu_scaling_frequency_hertz,0,192.168.2.128:9100,node exporter
18:57:38.755,3246706000.000000,node_cpu_scaling_frequency_hertz,1,192.168.2.128:9100,node exporter
18:57:38.755,3246045000.000000,node_cpu_scaling_frequency_hertz,10,192.168.2.128:9100,node exporter
18:57:38.755,3247493000.000000,node_cpu_scaling_frequency_hertz,11,192.168.2.128:9100,node exporter
18:57:38.755,3240210000.000000,node_cpu_scaling_frequency_hertz,2,192.168.2.128:9100,node exporter
18:57:38.755,3249605000.000000,node_cpu_scaling_frequency_hertz,3,192.168.2.128:9100,node exporter
18:57:38.755,3249138000.000000,node_cpu_scaling_frequency_hertz,4,192.168.2.128:9100,node exporter
18:57:38.755,3248926000.000000,node_cpu_scaling_frequency_hertz,5,192.168.2.128:9100,node exporter
18:57:38.755,3242767000.000000,node_cpu_scaling_frequency_hertz,6,192.168.2.128:9100,node exporter
18:57:38.755,3246286000.000000,node_cpu_scaling_frequency_hertz,7,192.168.2.128:9100,node exporter
18:57:38.755,3236542000.000000,node_cpu_scaling_frequency_hertz,8,192.168.2.128:9100,node exporter
18:57:38.755,3247212000.000000,node_cpu_scaling_frequency_hertz,9,192.168.2.128:9100,node exporter
