timestamp,value,__name__,instance,job,value_source
19:00:09.886,58906169.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:11.024,58906169.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:12.126,58906169.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:13.231,58906169.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:14.322,46112183.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:15.460,46112183.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:16.556,46112183.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:17.672,46112183.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:18.750,44342472.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:19.883,44342472.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:20.975,44342472.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:22.083,44342472.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:23.192,44342472.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:24.341,45449875.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:25.456,45449875.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:26.549,45449875.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:27.640,45449875.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
