timestamp,value,__name__,instance,job
19:01:20.787,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:21.910,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:23.002,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:24.097,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:25.210,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:26.332,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:27.420,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:28.502,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:29.593,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:30.730,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:31.813,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:32.916,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:34.026,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:35.176,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:36.254,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:37.351,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:38.443,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:39.580,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:40.662,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
