timestamp,value,__name__,instance,job,value_source
19:00:15.461,31820318869.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:16.556,31820318869.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:17.672,31820318869.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:18.750,32042048709.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:19.884,32042048709.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:20.975,32042048709.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:22.084,32042048709.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:23.190,32042048709.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:24.341,32269307588.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:25.456,32269307588.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:26.549,32269307588.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:27.639,32269307588.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:28.798,32492144542.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:29.883,32492144542.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:30.997,32492144542.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:32.112,32492144542.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:33.261,32492144542.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:34.351,32717471968.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:35.439,32717471968.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:36.524,32717471968.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:37.656,32717471968.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
