timestamp,Value (celsius),name
18:14:43.671,31.000000,DIMMD~F Temp
18:14:44.171,31.000000,DIMMD~F Temp
18:14:44.671,31.000000,DIMMD~F Temp
18:14:45.171,31.000000,DIMMD~F Temp
18:14:45.671,31.000000,DIMMD~F Temp
18:14:46.171,31.000000,DIMMD~F Temp
18:14:46.671,31.000000,DIMMD~F Temp
18:14:47.171,31.000000,DIMMD~F Temp
18:14:47.671,31.000000,DIMMD~F Temp
18:14:48.171,31.000000,DIMMD~F Temp
18:14:48.671,31.000000,DIMMD~F Temp
18:14:49.171,31.000000,DIMMD~F Temp
18:14:49.671,31.000000,DIMMD~F Temp
18:14:50.171,31.000000,DIMMD~F Temp
18:14:50.671,31.000000,DIMMD~F Temp
18:14:51.171,31.000000,DIMMD~F Temp
18:14:51.671,31.000000,DIMMD~F Temp
18:14:52.171,31.000000,DIMMD~F Temp
18:14:52.671,31.000000,DIMMD~F Temp
18:14:53.171,31.000000,DIMMD~F Temp
18:14:53.671,31.000000,DIMMD~F Temp
18:14:43.171,26.000000,Inlet Temp
18:14:43.671,26.000000,Inlet Temp
18:14:44.171,26.000000,Inlet Temp
18:14:44.671,26.000000,Inlet Temp
18:14:45.171,26.000000,Inlet Temp
18:14:45.671,26.000000,Inlet Temp
18:14:46.171,26.000000,Inlet Temp
18:14:46.671,26.000000,Inlet Temp
18:14:47.171,26.000000,Inlet Temp
18:14:47.671,26.000000,Inlet Temp
18:14:48.171,26.000000,Inlet Temp
18:14:48.671,26.000000,Inlet Temp
18:14:49.171,26.000000,Inlet Temp
18:14:49.671,26.000000,Inlet Temp
18:14:50.171,26.000000,Inlet Temp
18:14:50.671,26.000000,Inlet Temp
18:14:51.171,26.000000,Inlet Temp
18:14:51.671,26.000000,Inlet Temp
18:14:52.171,26.000000,Inlet Temp
18:14:52.671,26.000000,Inlet Temp
18:14:53.171,26.000000,Inlet Temp
18:14:53.671,26.000000,Inlet Temp
18:14:43.243,22.000000,System Temp
18:14:43.743,22.000000,System Temp
18:14:44.243,22.000000,System Temp
18:14:44.743,22.000000,System Temp
18:14:45.243,22.000000,System Temp
18:14:45.743,22.000000,System Temp
18:14:46.243,22.000000,System Temp
18:14:46.743,22.000000,System Temp
18:14:47.243,22.000000,System Temp
18:14:47.743,22.000000,System Temp
18:14:48.243,22.000000,System Temp
18:14:48.743,22.000000,System Temp
18:14:49.243,22.000000,System Temp
18:14:49.743,22.000000,System Temp
18:14:50.243,22.000000,System Temp
18:14:50.743,22.000000,System Temp
18:14:51.243,22.000000,System Temp
18:14:51.743,22.000000,System Temp
18:14:52.243,22.000000,System Temp
18:14:52.743,22.000000,System Temp
18:14:53.243,22.000000,System Temp
18:14:53.743,22.000000,System Temp
18:14:43.243,39.000000,Peripheral Temp
18:14:43.743,39.000000,Peripheral Temp
18:14:44.243,39.000000,Peripheral Temp
18:14:44.743,39.000000,Peripheral Temp
18:14:45.243,39.000000,Peripheral Temp
18:14:45.743,39.000000,Peripheral Temp
18:14:46.243,39.000000,Peripheral Temp
18:14:46.743,39.000000,Peripheral Temp
18:14:47.243,39.000000,Peripheral Temp
18:14:47.743,39.000000,Peripheral Temp
18:14:48.243,39.000000,Peripheral Temp
18:14:48.743,39.000000,Peripheral Temp
18:14:49.243,39.000000,Peripheral Temp
18:14:49.743,39.000000,Peripheral Temp
18:14:50.243,39.000000,Peripheral Temp
18:14:50.743,39.000000,Peripheral Temp
18:14:51.243,39.000000,Peripheral Temp
18:14:51.743,39.000000,Peripheral Temp
18:14:52.243,39.000000,Peripheral Temp
18:14:52.743,39.000000,Peripheral Temp
